lat,vert,heading
21.8,597.6,101.24
21.98,612,104.164
21.98,612,104.164
21.98,619.2,105.619
23.47,633.6,108.512
23.82,642,109.941
23.82,642,109.941
24.61,655.2,112.78
24.61,655.2,112.78
24.61,662.4,114.19
25.84,676.8,116.986
25.84,676.8,116.986
27.25,690,119.726
27.25,690,119.726
28.66,703.2,122.468
28.66,703.2,122.468
29.71,710.4,123.833
29.71,717.6,125.171
31.29,732,127.831
33.14,739.2,129.167
33.14,739.2,129.167
33.14,746.4,130.511
34.54,753.6,131.826
36.04,768,134.436
36.04,775.2,135.728
37.62,782.4,137.027
37.62,789.6,138.316
39.73,796.8,139.582
39.73,796.8,139.582
39.73,804,140.869
41.05,818.4,143.411
41.05,818.4,143.411
42.63,825.6,144.664
42.63,834,145.909
44.56,847.2,148.41
45.97,854.4,149.684
45.97,861.6,150.901
47.82,870,152.127
47.82,876,153.373
50.1,883.2,154.637
50.1,890.4,155.911
52.47,897.6,157.168
52.47,904.8,158.418
54.41,912,159.679
54.41,912,159.679
57.4,926.4,162.26
57.4,933.6,163.562
57.4,933.6,163.562
60.03,948,166.15
60.03,948,166.15
62.76,955.2,167.444
66.27,969.6,170.064
66.27,969.6,170.064
66.27,976.8,171.401
69,991.2,174.032
71.9,998.4,175.345
71.9,1005.6,176.663
74.36,1012.8,177.999
74.36,1018.8,179.344
74.36,1018.8,179.344
76.91,1034.4,182.034
76.91,1034.4,182.034
80.16,1048.8,184.686
80.16,1048.8,184.686
83.32,1065.6,188.713
85.26,1072.8,190.037
85.26,1072.8,190.037
89.21,1087.2,192.673
89.21,1094.4,194.009
92.55,1101.6,195.334
92.55,1108.8,196.656
95.01,1116,197.951
95.01,1116,197.951
95.01,1123.2,199.249
98.35,1137.6,201.883
101.08,1144.8,203.182
101.08,1152,204.489
103.63,1159.2,205.785
103.63,1166.4,207.071
103.63,1166.4,207.071
107.14,1180.8,209.7
110.22,1186.8,210.989
110.22,1192.8,212.295
110.92,1200,213.594
110.92,1200,213.594
110.92,1208.4,214.872
113.03,1216.8,216.163
115.58,1230,218.786
118.04,1236,220.108
118.04,1236,220.108
120.59,1252.8,222.768
120.59,1252.8,222.768
124.37,1267.2,225.442
124.37,1274.4,226.785
127.53,1281.6,228.156
127.53,1281.6,228.156
130.79,1296,230.898
130.79,1304.4,232.245
130.79,1304.4,232.245
132.89,1311.6,233.587
136.41,1324.8,236.334
136.41,1333.2,237.691
138.7,1340.4,239.036
138.7,1340.4,239.036
142.12,1354.8,241.673
142.12,1362,243.02
145.29,1369.2,244.356
145.29,1375.2,245.682
145.29,1375.2,245.682
148.89,1389.6,248.299
148.89,1389.6,248.299
151.62,1404,250.926
151.62,1404,250.926
155.66,1411.2,252.254
159.53,1424.4,254.866
159.53,1424.4,254.866
159.53,1432.8,256.162
162.78,1446,258.772
162.78,1446,258.772
166.29,1459.2,261.37
166.29,1459.2,261.37
169.63,1474.8,263.952
169.63,1474.8,263.952
173.32,1482,265.261
173.32,1488,266.566
177.19,1502.4,269.198
180.62,1510.8,270.493
180.62,1518,271.785
184.13,1525.2,273.09
184.13,1532.4,274.399
187.91,1539.6,275.697
187.91,1546.8,277.012
191.34,1554,278.312
191.34,1554,278.312
194.86,1569.6,280.903
194.86,1575.6,282.191
194.86,1575.6,282.191
199.43,1590,284.774
199.43,1590,284.774
203.82,1604.4,287.359
207.51,1611.6,288.661
207.51,1617.6,289.961
211.47,1624.8,291.262
211.47,1632,292.584
215.25,1639.2,293.918
215.25,1646.4,295.257
218.68,1653.6,296.598
218.68,1660.8,297.945
222.98,1669.2,299.305
222.98,1676.4,300.667
226.06,1683.6,302.023
226.06,1683.6,302.023
229.49,1699.2,304.739
229.49,1706.4,306.096
233.44,1713.6,307.463
233.44,1713.6,307.463
233.44,1720.8,308.825
236.43,1736.4,311.52
239.24,1743.6,312.865
239.24,1743.6,312.865
243.64,1758,315.481
243.64,1764,316.832
246.8,1771.2,318.128
246.8,1778.4,319.402
249,1786.8,320.681
249,1794,321.911
251.9,1800,323.174
251.9,1807.2,324.473
251.9,1807.2,324.473
254.89,1821.6,326.94
254.89,1821.6,326.94
256.91,1828.8,328.194
259.98,1842,330.674
259.98,1848,331.963
262.97,1855.2,333.219
262.97,1862.4,334.447
262.97,1862.4,334.447
265.7,1876.8,336.982
267.89,1884,338.259
267.89,1891.2,339.568
270.62,1897.2,340.873
270.62,1904.4,342.13
270.62,1904.4,342.13
273.17,1920,344.713
275.54,1926,346.021
275.54,1926,346.021
278.35,1941.6,348.665
278.35,1941.6,348.665
280.46,1956,351.287
280.46,1956,351.287
280.46,1963.2,352.611
282.75,1970.4,353.951
282.75,1977.6,355.298
285.03,1984.8,356.653
285.03,1992,357.97
287.85,2007.6,0.600188
289.78,2013.6,1.92642
289.78,2020.8,3.25876
289.78,2020.8,3.25876
290.92,2036.4,5.90424
291.45,2043.6,7.19531
291.45,2050.8,8.48723
291.8,2056.8,9.79974
291.8,2056.8,9.79974
293.03,2072.4,12.4148
293.03,2078.4,13.694
293.03,2078.4,13.694
293.56,2086.8,14.9837
294.79,2100,17.6034
294.79,2100,17.6034
294.79,2107.2,18.902
295.32,2114.4,20.2056
296.55,2128.8,22.8237
296.55,2136,24.1466
297.78,2144.4,25.4619
297.78,2150.4,26.7729
297.95,2157.6,28.0944
297.95,2157.6,28.0944
299.45,2172,30.7322
299.45,2180.4,32.0589
302,2187.6,33.3997
302,2187.6,33.3997
304.37,2203.2,36.0821
304.37,2210.4,37.4286
307.88,2217.6,38.7544
307.88,2224.8,40.0816
307.88,2224.8,40.0816
311.66,2232,41.4137
314.39,2246.4,44.1086
314.39,2246.4,44.1086
314.39,2253.6,45.4433
317.82,2268,48.059
320.1,2275.2,49.3598
320.1,2281.2,50.657
320.1,2281.2,50.657
323.44,2288.4,51.9714
323.44,2296.8,53.2658
325.37,2313.6,55.8061
327.66,2319.6,57.1028
327.66,2326.8,58.4098
330.56,2334,59.7131
330.56,2341.2,60.9949
332.58,2348.4,62.2759
332.58,2348.4,62.2759
334.78,2362.8,64.8884
334.78,2370,66.2156
334.78,2370,66.2156
337.42,2377.2,67.5435
340.32,2392.8,70.186
340.32,2400,71.4924
340.32,2400,71.4924
341.99,2414.4,74.1509
344.54,2421.6,75.4768
344.54,2421.6,75.4768
344.54,2428.8,76.7929
346.82,2436,78.1076
349.11,2450.4,80.7628
349.11,2450.4,80.7628
351.39,2464.8,83.4279
351.39,2472,84.7551
353.15,2479.2,86.0636
353.15,2486.4,87.3721
355.35,2493.6,88.6865
355.35,2500.8,89.9938
355.35,2500.8,89.9938
358.16,2508,91.3025
360.44,2522.4,93.8915
360.44,2529.6,95.1906
362.11,2535.6,96.4968
362.11,2535.6,96.4968
362.11,2541.6,97.7958
364.57,2548.8,99.0992
364.57,2557.2,100.4
367.47,2570.4,103.002
367.47,2570.4,103.002
370.29,2577.6,104.324
370.29,2584.8,105.639
372.57,2599.2,108.287
374.86,2606.4,109.61
374.86,2612.4,110.945
377.23,2619.6,112.3
377.23,2626.8,113.652
377.85,2634,115.007
377.85,2641.2,116.364
379.08,2648.4,117.702
379.08,2655.6,119.057
379.69,2662.8,120.44
379.69,2670,121.814
381.01,2678.4,123.178
381.01,2685.6,124.563
381.89,2694,125.946
381.89,2694,125.946
381.89,2701.2,127.315
382.77,2708.4,128.695
383.12,2722.8,131.42
383.12,2722.8,131.42
383.82,2738.4,134.14
383.82,2738.4,134.14
383.82,2745.6,135.493
384.35,2760,138.123
385.32,2767.2,139.428
385.32,2774.4,140.74
385.32,2774.4,140.74
386.63,2788.8,143.284
388.13,2796,144.543
388.13,2802,145.811
390.41,2809.2,147.094
390.41,2809.2,147.094
392.26,2822.4,149.591
392.26,2829.6,150.831
392.26,2829.6,150.831
394.72,2844,153.342
396.48,2851.2,154.64
396.48,2851.2,154.64
396.48,2857.2,155.907
399.2,2872.8,158.452
399.2,2872.8,158.452
401.49,2886,161.035
401.49,2886,161.035
404.48,2900.4,163.656
406.41,2907.6,164.97
406.41,2916,166.287
406.41,2916,166.287
409.13,2930.4,168.96
412.47,2937.6,170.305
412.47,2937.6,170.305
415.2,2952,173.009
415.2,2960.4,174.337
415.2,2960.4,174.337
417.92,2974.8,177.012
420.91,2980.8,178.362
420.91,2989.2,179.722
423.37,2996.4,181.058
423.37,3004.8,182.375
423.37,3004.8,182.375
426.45,3010.8,183.701
426.45,3018,185.037
430.23,3032.4,187.709
433.3,3039.6,189.013
433.3,3046.8,190.322
433.3,3046.8,190.322
436.91,3060,192.938
436.91,3060,192.938
439.63,3074.4,195.57
439.63,3074.4,195.57
442.71,3088.8,198.169
446.84,3097.2,199.466
449.92,3103.2,200.765
449.92,3110.4,202.072
452.9,3117.6,203.38
452.9,3117.6,203.38
456.68,3132,205.945
456.68,3139.2,207.218
456.68,3139.2,207.218
458.27,3146.4,208.511
458.27,3152.4,209.81
459.58,3159.6,211.106
462.92,3175.2,213.69
462.92,3175.2,213.69
462.92,3182.4,214.964
465.47,3188.4,216.26
465.47,3194.4,217.549
467.41,3208.8,220.17
470.13,3217.2,221.475
470.13,3217.2,221.475
470.13,3223.2,222.768
471.54,3230.4,224.079
473.47,3244.8,226.741
473.47,3244.8,226.741
473.47,3252,228.087
475.67,3267.6,230.769
477.51,3274.8,232.112
477.51,3280.8,233.485
480.5,3288,234.861
480.5,3288,234.861
483.84,3303.6,237.596
483.84,3303.6,237.596
485.6,3319.2,240.322
485.6,3326.4,241.7
488.24,3333.6,243.083
488.24,3340.8,244.464
490.26,3348,245.828
490.26,3355.2,247.175
490.26,3355.2,247.175
493.51,3369.6,249.879
497.2,3376.8,251.236
497.2,3376.8,251.236
501.07,3392.4,253.903
501.07,3392.4,253.903
505.02,3405.6,256.555
505.02,3412.8,257.878
508.98,3420,259.197
508.98,3427.2,260.514
512.67,3434.4,261.816
512.67,3441.6,263.097
512.67,3441.6,263.097
517.77,3454.8,265.677
517.77,3454.8,265.677
520.84,3463.2,266.962
520.84,3469.2,268.245
525.06,3482.4,270.794
529.72,3489.6,272.058
529.72,3496.8,273.33
533.76,3504,274.578
533.76,3511.2,275.837
533.76,3511.2,275.837
538.69,3528,278.362
543.52,3531.6,279.637
