lat,vert,heading
-645.56,2088,14.0166
-645.56,2088,14.0166
-645.56,2094,15.2996
-651.53,2101.2,16.5831
-658.04,2116.8,19.1444
-658.04,2124,20.432
-658.04,2124,20.432
-663.93,2137.2,23.0329
-669.99,2144.4,24.3446
-669.99,2151.6,25.662
-675.79,2158.8,26.9734
-675.79,2158.8,26.9734
-675.79,2166,28.2803
-680.89,2173.2,29.597
-685.72,2187.6,32.2433
-685.72,2194.8,33.5755
-690.65,2203.2,34.9122
-690.65,2210.4,36.248
-690.65,2210.4,36.248
-695.92,2223.6,38.9246
-695.92,2223.6,38.9246
-700.49,2230.8,40.2587
-705.41,2246.4,42.9233
-705.41,2254.8,44.2565
-710.51,2262,45.594
-710.51,2269.2,46.9339
-710.51,2269.2,46.9339
-715.43,2283.6,49.6108
-720.79,2290.8,50.9458
-720.79,2298,52.2734
-726.95,2305.2,53.5957
-726.95,2305.2,53.5957
-733.36,2319.6,56.2261
-733.36,2326.8,57.531
-733.36,2326.8,57.531
-739.16,2341.2,60.1455
-745.49,2348.4,61.4522
-745.49,2348.4,61.4522
-745.49,2355.6,62.761
-751.38,2370,65.3634
-757.53,2377.2,66.6592
-757.53,2377.2,66.6592
-763.51,2391.6,69.2653
-763.51,2391.6,69.2653
-768.34,2406,71.8652
-768.34,2413.2,73.1676
-768.34,2413.2,73.1676
-773.7,2428.8,75.7801
-773.7,2428.8,75.7801
-779.15,2443.2,78.3988
-783.9,2450.4,79.7055
-783.9,2457.6,81.0151
-788.82,2466,82.3283
-788.82,2473.2,83.6398
-788.82,2473.2,83.6398
-793.48,2487.6,86.2586
-793.48,2487.6,86.2586
-797.7,2502,88.8765
-797.7,2502,88.8765
-802.53,2516.4,91.4911
-807.45,2523.6,92.7986
-807.45,2523.6,92.7986
-812.02,2538,95.4002
-812.02,2545.2,96.691
-817.65,2552.4,97.9764
-817.65,2552.4,97.9764
-822.66,2566.8,100.537
-822.66,2574,101.822
-827.93,2581.2,103.112
-827.93,2581.2,103.112
-833.38,2595.6,105.681
-833.38,2595.6,105.681
-838.3,2610,108.261
-838.3,2616,109.557
-843.31,2623.2,110.854
-843.31,2630.4,112.16
-849.03,2637.6,113.464
-849.03,2637.6,113.464
-849.03,2644.8,114.762
-854.12,2652,116.069
-859.04,2666.4,118.683
-859.04,2673.6,119.996
-863.79,2680.8,121.309
-863.79,2688,122.621
-868.89,2695.2,123.941
-868.89,2702.4,125.266
-868.89,2702.4,125.266
-873.37,2718,127.905
-873.37,2718,127.905
-878.12,2733.6,130.547
-878.12,2733.6,130.547
-882.34,2748,133.204
-887.17,2754,134.526
-887.17,2754,134.526
-887.17,2762.4,135.844
-891.65,2776.8,138.48
-891.65,2776.8,138.48
-896.4,2784,139.797
-901.14,2798.4,142.437
-901.14,2798.4,142.437
-906.07,2812.8,145.056
-906.07,2820,146.364
-911.52,2826,147.666
-911.52,2826,147.666
-911.52,2833.2,148.96
-917.49,2847.6,151.535
-923.03,2854.8,152.825
-923.03,2854.8,152.825
-927.51,2869.2,155.431
-927.51,2876.4,156.75
-933.4,2883.6,158.061
-933.4,2883.6,158.061
-939.46,2899.2,160.686
-939.46,2906.4,161.994
-944.83,2912.4,163.303
-944.83,2919.6,164.608
-944.83,2919.6,164.608
-950.8,2926.8,165.898
-956.43,2942.4,168.479
-956.43,2942.4,168.479
-956.43,2949.6,169.782
-961.7,2964,172.392
-961.7,2964,172.392
-967.59,2970,173.694
-967.59,2977.2,174.982
-972.95,2984.4,176.273
-978.22,3000,178.875
-978.22,3007.2,180.194
-978.22,3007.2,180.194
-983.32,3021.6,182.808
-988.68,3028.8,184.107
-988.68,3036,185.41
-988.68,3036,185.41
-994.31,3049.2,188.022
-1000.37,3056.4,189.33
-1000.37,3063.6,190.634
-1000.37,3063.6,190.634
-1006.61,3079.2,193.246
-1006.61,3079.2,193.246
-1013.12,3085.2,194.552
-1018.83,3099.6,197.174
-1018.83,3106.8,198.483
-1024.63,3114,199.792
-1024.63,3114,199.792
-1024.63,3121.2,201.095
-1031.05,3135.6,203.693
-1036.5,3142.8,205.01
-1036.5,3142.8,205.01
-1041.33,3157.2,207.646
-1041.33,3164.4,208.963
-1047.31,3171.6,210.274
-1047.31,3171.6,210.274
-1052.67,3186,212.898
-1052.67,3193.2,214.21
-1057.24,3200.4,215.53
-1057.24,3200.4,215.53
-1057.24,3208.8,216.851
-1062.6,3222,219.492
-1067.35,3229.2,220.821
-1067.35,3229.2,220.821
-1071.48,3244.8,223.487
-1071.48,3244.8,223.487
-1071.48,3252,224.822
-1076.05,3266.4,227.476
-1081.06,3273.6,228.797
-1081.06,3280.8,230.11
-1081.06,3280.8,230.11
-1086.42,3295.2,232.73
-1086.42,3295.2,232.73
-1091.69,3308.4,235.316
-1097.14,3315.6,236.61
-1097.14,3319.2,237.911
-1103.03,3327.6,239.226
-1103.03,3327.6,239.226
-1103.03,3334.8,240.552
-1108.04,3342,241.878
-1113.4,3356.4,244.535
-1113.4,3363.6,245.858
-1113.4,3363.6,245.858
-1119.29,3378,248.503
-1124.03,3385.2,249.821
-1124.03,3392.4,251.141
-1129.31,3399.6,252.464
-1129.31,3406.8,253.784
-1134.14,3414,255.101
-1134.14,3422.4,256.42
-1134.14,3422.4,256.42
-1139.24,3438,259.03
-1144.6,3444,260.324
-1144.6,3451.2,261.611
-1149.44,3458.4,262.893
-1149.44,3465.6,264.18
-1154.27,3472.8,265.469
-1154.27,3472.8,265.469
-1158.93,3488.4,268.064
-1158.93,3488.4,268.064
-1163.85,3502.8,270.651
-1163.85,3510,271.929
-1169.56,3517.2,273.199
-1169.56,3517.2,273.199
-1169.56,3524.4,274.464
-1175.19,3536.4,277.011
-1181.16,3543.6,278.284
-1181.16,3552,279.555
-1181.16,3552,279.555
-1187.93,3566.4,282.086
-1187.93,3566.4,282.086
-1193.29,3579.6,284.656
-1198.83,3586.8,285.956
-1198.83,3594,287.256
-1206.21,3601.2,288.555
-1206.21,3601.2,288.555
-1206.21,3608.4,289.854
-1212.45,3622.8,292.477
-1217.99,3631.2,293.8
-1217.99,3638.4,295.126
-1223.26,3645.6,296.45
-1223.26,3652.8,297.774
-1228.8,3660,299.104
-1228.8,3667.2,300.44
-1228.8,3667.2,300.44
-1234.34,3682.8,303.129
-1234.34,3682.8,303.129
-1239.61,3697.2,307.151
-1239.61,3697.2,307.151
-1244.8,3704.4,308.483
-1244.8,3711.6,309.813
-1250.16,3727.2,312.452
-1250.16,3727.2,312.452
-1255.26,3734.4,313.757
-1261.5,3748.8,316.338
-1261.5,3748.8,316.338
-1267.38,3764.4,318.895
-1267.38,3771.6,320.173
-1267.38,3771.6,320.173
-1272.48,3778.8,321.455
-1278.02,3792,324.03
-1278.02,3792,324.03
-1282.85,3806.4,326.621
-1282.85,3814.8,327.922
-1282.85,3814.8,327.922
-1287.86,3829.2,330.545
-1292.96,3836.4,331.856
-1292.96,3842.4,333.161
-1298.15,3850.8,334.47
-1298.15,3858,335.774
-1303.51,3865.2,337.081
-1303.51,3872.4,338.393
-1303.51,3872.4,338.393
-1307.73,3886.8,341.018
-1312.21,3892.8,342.312
-1312.21,3892.8,342.312
-1317.48,3908.4,344.858
-1317.48,3915.6,346.116
-1317.48,3915.6,346.116
-1322.76,3928.8,348.64
-1327.24,3934.8,349.903
-1327.24,3942,351.165
-1331.81,3949.2,352.421
-1331.81,3957.6,353.685
-1336.47,3964.8,354.956
-1336.47,3972,356.228
-1336.47,3972,356.228
-1341.04,3978,357.492
-1345.43,3992.4,0.00837713
-1345.43,3999.6,1.25983
-1350.44,4006.8,2.52455
-1350.44,4006.8,2.52455
-1350.44,4012.8,3.79878
-1355.63,4020,5.07636
-1361.6,4034.4,7.63747
-1368.37,4042.8,8.92617
-1368.37,4042.8,8.92617
-1368.37,4048.8,10.2188
-1374.52,4056,11.521
-1380.5,4069.2,14.1433
-1380.5,4076.4,15.4446
-1380.5,4076.4,15.4446
-1387.36,4083.6,16.7391
-1393.42,4098,19.3573
-1393.42,4105.2,20.6684
-1398.52,4112.4,21.987
-1398.52,4112.4,21.987
-1404.58,4126.8,24.614
-1404.58,4134,25.9338
-1409.86,4141.2,27.2611
-1409.86,4148.4,28.5998
-1414.51,4155.6,29.9419
-1414.51,4164,31.2819
-1414.51,4164,31.2819
-1419.26,4178.4,33.9544
-1424.01,4185.6,35.2949
-1424.01,4192.8,36.6362
-1428.66,4200,37.9873
-1428.66,4207.2,39.3275
-1428.66,4207.2,39.3275
-1433.67,4221.6,41.9648
-1439.03,4228.8,43.2708
-1439.03,4236,44.5745
-1444.04,4243.2,45.8792
-1444.04,4251.6,47.1848
-1444.04,4251.6,47.1848
-1450.02,4266,49.7868
-1456.53,4273.2,51.0844
-1456.53,4280.4,52.3787
-1462.77,4287.6,53.6827
-1462.77,4294.8,54.992
-1462.77,4294.8,54.992
-1468.65,4309.2,57.6263
-1475.42,4316.4,58.9462
-1475.42,4316.4,58.9462
-1481.31,4330.8,61.5774
-1481.31,4339.2,62.8938
-1486.76,4346.4,64.2104
-1486.76,4352.4,65.5231
-1492.3,4359.6,66.8338
-1492.3,4366.8,68.1384
-1492.3,4366.8,68.1384
-1497.39,4374,69.4449
-1502.76,4389.6,72.0607
-1502.76,4396.8,73.3719
-1507.33,4404,74.6793
-1507.33,4411.2,75.9757
-1511.72,4418.4,77.2704
-1511.72,4425.6,78.5689
-1511.72,4425.6,78.5689
-1516.64,4432.8,79.8567
-1521.04,4447.2,82.4229
-1521.04,4454.4,83.7043
-1524.82,4461.6,84.9783
-1524.82,4461.6,84.9783
-1530.09,4476,87.5253
-1530.09,4476,87.5253
-1530.09,4483.2,88.7984
-1535.01,4497.6,91.3722
-1539.76,4504.8,92.6736
-1539.76,4504.8,92.6736
-1545.21,4519.2,95.2727
-1545.21,4526.4,96.5665
-1550.57,4533.6,97.8683
-1550.57,4540.8,99.174
-1556.11,4548,100.478
-1556.11,4555.2,101.785
-1556.11,4555.2,101.785
-1561.73,4562.4,103.084
-1561.73,4569.6,104.383
-1567.71,4576.8,105.695
-1572.98,4591.2,108.339
-1572.98,4598.4,109.668
-1572.98,4598.4,109.668
-1577.55,4612.8,112.313
-1577.55,4612.8,112.313
-1582.82,4627.2,114.964
-1587.39,4634.4,116.292
-1587.39,4641.6,117.623
-1592.05,4648.8,118.95
-1592.05,4656,120.278
-1597.33,4663.2,121.615
-1597.33,4663.2,121.615
-1601.54,4677.6,124.284
-1601.54,4677.6,124.284
-1605.94,4693.2,126.93
-1605.94,4700.4,128.25
-1610.69,4707.6,129.572
-1610.69,4714.8,130.894
-1614.99,4722,132.21
-1614.99,4729.2,133.521
-1620,4736.4,134.826
-1620,4743.6,136.131
-1624.92,4750.8,137.443
-1624.92,4758,138.757
-1624.92,4758,138.757
-1630.28,4772.4,141.394
-1635.82,4780.8,142.714
-1635.82,4780.8,142.714
-1641.45,4795.2,145.37
-1641.45,4802.4,146.693
-1646.98,4809.6,148.006
-1646.98,4809.6,148.006
-1646.98,4816.8,149.307
-1653.31,4830,151.924
-1653.31,4830,151.924
-1658.85,4844.4,154.572
-1658.85,4844.4,154.572
-1663.6,4858.8,157.225
-1663.6,4858.8,157.225
-1668.69,4867.2,158.553
-1673.79,4882.8,161.201
-1673.79,4890,162.508
-1673.79,4890,162.508
-1678.89,4903.2,165.071
-1678.89,4903.2,165.071
-1684.25,4917.6,167.61
-1689.35,4924.8,168.883
-1689.35,4932,170.161
-1689.35,4932,170.161
-1694.71,4938,171.432
-1699.81,4952.4,173.959
-1699.81,4952.4,173.959
-1699.81,4959.6,175.215
