lat,vert,heading
732.92,-2007.6,0.894716
739.86,-2017.2,358.328
739.86,-2023.2,357.021
745.58,-2030.4,355.73
745.58,-2030.4,355.73
751.03,-2046,353.173
751.03,-2046,353.173
751.03,-2053.2,351.891
757.27,-2067.6,349.278
757.27,-2067.6,349.278
762.8,-2082,346.644
768.25,-2089.2,345.324
768.25,-2096.4,344.006
773.88,-2103.6,342.687
773.88,-2110.8,341.36
779.68,-2118,340.031
779.68,-2118,340.031
787.32,-2134.8,337.402
787.32,-2134.8,337.402
787.32,-2142,336.08
794.53,-2156.4,333.386
801.56,-2163.6,332.035
801.56,-2170.8,330.695
801.56,-2170.8,330.695
808.33,-2187.6,328.04
808.33,-2187.6,328.04
815.62,-2202,325.375
821.95,-2209.2,324.054
821.95,-2216.4,322.737
821.95,-2216.4,322.737
828.19,-2230.8,320.14
834.43,-2238,318.842
834.43,-2244,317.53
840.94,-2251.2,316.238
840.94,-2251.2,316.238
840.94,-2258.4,314.959
845.95,-2274,312.421
850.96,-2280,311.142
850.96,-2287.2,309.856
856.41,-2293.2,308.562
856.41,-2300.4,307.267
856.41,-2300.4,307.267
860.71,-2314.8,304.679
860.71,-2314.8,304.679
864.93,-2322,303.376
864.93,-2329.2,302.074
870.64,-2343.6,299.462
876.01,-2352,298.158
876.01,-2352,298.158
881.46,-2365.2,295.522
881.46,-2372.4,294.2
886.73,-2379.6,292.894
886.73,-2386.8,291.598
886.73,-2386.8,291.598
892.35,-2395.2,290.305
892.35,-2402.4,289.013
899.03,-2415.6,286.393
904.75,-2422.8,285.075
904.75,-2422.8,285.075
910.28,-2437.2,282.471
910.28,-2437.2,282.471
916.61,-2452.8,279.878
916.61,-2460,278.562
922.76,-2467.2,277.247
922.76,-2475.6,275.93
928.65,-2482.8,274.618
928.65,-2482.8,274.618
934.72,-2497.2,271.984
934.72,-2497.2,271.984
934.72,-2504.4,270.644
939.37,-2520,267.999
944.03,-2527.2,266.698
944.03,-2527.2,266.698
944.03,-2535.6,265.405
949.39,-2541.6,264.108
949.39,-2548.8,262.796
954.32,-2563.2,260.172
959.94,-2570.4,258.877
959.94,-2577.6,257.582
959.94,-2577.6,257.582
966.45,-2583.6,256.281
966.45,-2590.8,254.98
972.77,-2598,253.685
972.77,-2606.4,252.392
980.24,-2620.8,249.8
987.28,-2628,248.495
987.28,-2635.2,247.172
987.28,-2635.2,247.172
993.52,-2649.6,244.54
993.52,-2649.6,244.54
1000.02,-2665.2,241.925
1006.35,-2672.4,240.613
1006.35,-2679.6,239.281
1006.35,-2679.6,239.281
1013.47,-2694,236.616
1013.47,-2694,236.616
1019.88,-2701.2,235.292
1025.95,-2715.6,232.648
1025.95,-2722.8,231.312
1025.95,-2722.8,231.312
1031.84,-2730,229.972
1036.85,-2744.4,227.31
1036.85,-2751.6,225.997
1036.85,-2751.6,225.997
1042.12,-2758.8,224.686
1048.27,-2773.2,222.025
1048.27,-2779.2,220.689
1048.27,-2779.2,220.689
1054.25,-2793.6,218.03
1060.4,-2800.8,216.709
1060.4,-2800.8,216.709
1060.4,-2806.8,215.374
1074.02,-2822.4,212.707
1074.02,-2822.4,212.707
1074.02,-2830.8,211.382
1080.53,-2844,208.737
1080.53,-2844,208.737
1087.03,-2851.2,207.412
1093.1,-2865.6,204.779
1093.1,-2865.6,204.779
1093.1,-2872.8,203.48
1100.3,-2887.2,200.88
1106.72,-2894.4,199.577
1106.72,-2901.6,198.278
1112.61,-2908.8,196.991
1112.61,-2916,195.712
1118.5,-2924.4,194.44
1118.5,-2924.4,194.44
1123.86,-2938.8,191.862
1123.86,-2938.8,191.862
1128.16,-2953.2,189.266
1128.16,-2953.2,189.266
1133.09,-2968.8,186.692
1133.09,-2968.8,186.692
1138.54,-2982,184.104
1138.54,-2982,184.104
1143.63,-2996.4,181.479
1143.63,-3003.6,180.176
1149.43,-3010.8,178.882
1149.43,-3018,177.593
1155.85,-3025.2,176.302
1155.85,-3032.4,175.014
1162.53,-3038.4,173.73
1162.53,-3045.6,172.449
1169.3,-3052.8,171.169
1169.3,-3052.8,171.169
1169.3,-3060,169.886
1175.8,-3073.2,167.299
1180.9,-3080.4,166.022
1180.9,-3087.6,164.751
1187.31,-3094.8,163.48
1187.31,-3102,162.205
1187.31,-3102,162.205
1193.55,-3109.2,160.914
1199.53,-3123.6,158.299
1199.53,-3130.8,156.995
1204.89,-3139.2,155.691
1204.89,-3139.2,155.691
1211.31,-3153.6,153.056
1211.31,-3153.6,153.056
1215.88,-3168,150.379
1215.88,-3168,150.379
1215.88,-3175.2,149.052
1220.89,-3183.6,147.734
1226.78,-3196.8,145.091
1226.78,-3204,143.747
1226.78,-3204,143.747
1232.31,-3219.6,141.053
1238.2,-3226.8,139.721
1238.2,-3234,138.394
1245.41,-3241.2,137.061
1245.41,-3248.4,135.715
1251.39,-3255.6,134.362
1251.39,-3262.8,133.015
1251.39,-3262.8,133.015
1257.71,-3277.2,130.357
1257.71,-3277.2,130.357
1264.04,-3291.6,127.7
1270.02,-3298.8,126.373
1270.02,-3298.8,126.373
1276.61,-3314.4,123.738
1276.61,-3321.6,122.426
1276.61,-3321.6,122.426
1283.12,-3334.8,119.77
1283.12,-3334.8,119.77
1288.74,-3342,118.44
1288.74,-3350.4,117.128
1294.28,-3357.6,115.829
1294.28,-3364.8,114.545
1299.64,-3372,113.267
1304.74,-3385.2,110.706
1304.74,-3392.4,109.432
1309.39,-3399.6,108.167
1309.39,-3399.6,108.167
1314.84,-3414,105.655
1314.84,-3421.2,104.385
1320.47,-3428.4,103.109
1320.47,-3435.6,101.839
1320.47,-3435.6,101.839
1326.88,-3442.8,100.574
1326.88,-3450,99.3138
1333.39,-3463.2,96.7667
1339.98,-3470.4,95.4635
1339.98,-3470.4,95.4635
1345.43,-3486,92.8616
1345.43,-3493.2,91.5729
1351.41,-3500.4,90.2843
1351.41,-3507.6,88.9846
1358.44,-3514.8,87.6699
1358.44,-3522,86.3464
1358.44,-3522,86.3464
1364.41,-3536.4,83.6865
1364.41,-3536.4,83.6865
1370.83,-3550.8,81.0088
1376.98,-3558,79.6773
1376.98,-3565.2,78.3545
1383.13,-3572.4,77.0398
1383.13,-3580.8,75.733
1389.37,-3588,74.4224
1389.37,-3588,74.4224
1394.38,-3601.2,71.7457
1394.38,-3609.6,70.4029
1394.38,-3609.6,70.4029
1398.87,-3624,67.7757
1404.76,-3631.2,66.4751
1404.76,-3637.2,65.1674
1410.12,-3644.4,63.847
1410.12,-3651.6,61.2437
1410.12,-3651.6,61.2437
1416.27,-3667.2,58.6976
1423.48,-3674.4,57.4172
1423.48,-3680.4,56.118
1430.77,-3687.6,54.81
1430.77,-3694.8,53.5136
1436.57,-3702,52.2416
1436.57,-3709.2,50.9811
1443.08,-3716.4,49.7181
1443.08,-3716.4,49.7181
1449.67,-3730.8,47.1415
1449.67,-3730.8,47.1415
1455.56,-3744,44.5328
1455.56,-3744,44.5328
1461.27,-3758.4,41.9208
1461.27,-3765.6,40.6005
1461.27,-3765.6,40.6005
1467.16,-3780,37.9412
1472.7,-3788.4,36.603
1472.7,-3788.4,36.603
1472.7,-3795.6,35.254
1478.5,-3810,32.5205
1478.5,-3810,32.5205
1483.59,-3824.4,29.8339
1483.59,-3824.4,29.8339
1487.11,-3838.8,27.2094
1491.59,-3847.2,25.8984
1491.59,-3854.4,24.5809
1496.43,-3861.6,23.265
1496.43,-3861.6,23.265
1496.43,-3867.6,21.9621
1501.96,-3883.2,19.3989
1501.96,-3883.2,19.3989
1508.12,-3897.6,16.8575
1514.18,-3904.8,15.588
1514.18,-3912,14.3286
1519.72,-3919.2,13.0699
1519.72,-3926.4,11.8012
1525.69,-3933.6,10.5236
1525.69,-3933.6,10.5236
1531.23,-3946.8,7.94223
1531.23,-3946.8,7.94223
1536.42,-3961.2,5.38307
1536.42,-3961.2,5.38307
1542.22,-3975.6,2.83943
1542.22,-3975.6,2.83943
1548.37,-3990,0.261381
1548.37,-3996,358.957
1554.96,-4003.2,357.642
1554.96,-4010.4,356.333
1560.15,-4017.6,355.029
1560.15,-4024.8,353.731
1560.15,-4024.8,353.731
1565.42,-4039.2,351.156
1570.96,-4047.6,349.875
1570.96,-4054.8,348.594
1570.96,-4054.8,348.594
1576.23,-4069.2,345.995
1581.33,-4076.4,344.681
1581.33,-4076.4,344.681
1586.87,-4089.6,342.072
1586.87,-4098,340.775
1593.37,-4105.2,339.477
1593.37,-4105.2,339.477
1593.37,-4112.4,338.158
1599.96,-4119.6,336.824
1599.96,-4126.8,335.492
1607.61,-4141.2,332.846
1614.2,-4148.4,331.525
1614.2,-4155.6,330.199
1614.2,-4155.6,330.199
1621.32,-4170,327.524
1627.65,-4177.2,326.193
1627.65,-4184.4,324.882
1633.71,-4191.6,323.584
1633.71,-4198.8,322.289
1641.09,-4206,320.994
1641.09,-4206,320.994
1641.09,-4213.2,319.699
1647.6,-4220.4,318.397
1653.93,-4234.8,315.809
1653.93,-4234.8,315.809
1653.93,-4242,314.509
1659.81,-4256.4,311.907
1665,-4264.8,310.607
1665,-4272,309.301
1670.8,-4279.2,307.981
1670.8,-4279.2,307.981
1676.16,-4292.4,305.301
1676.16,-4292.4,305.301
1676.16,-4299.6,303.968
1680.73,-4315.2,301.339
1687.06,-4322.4,300.023
1687.06,-4329.6,298.694
1687.06,-4329.6,298.694
1694.09,-4344,296.007
1694.09,-4344,296.007
1699.72,-4351.2,294.69
1699.72,-4358.4,293.387
1705.87,-4372.8,290.775
1713.16,-4380,289.459
1713.16,-4387.2,288.145
1719.23,-4394.4,286.84
1719.23,-4401.6,285.543
1719.23,-4401.6,285.543
1724.59,-4414.8,282.943
1731.01,-4423.2,281.634
1731.01,-4426.8,280.342
1736.72,-4434,279.058
1736.72,-4434,279.058
1742.43,-4448.4,276.498
1742.43,-4448.4,276.498
1748.85,-4462.8,273.909
1748.85,-4468.8,272.604
1754.12,-4476,271.306
1754.12,-4483.2,270.013
1758.78,-4490.4,268.723
1758.78,-4490.4,268.723
1764.32,-4506,266.134
1764.32,-4513.2,264.839
1764.32,-4513.2,264.839
1770.64,-4527.6,262.279
1777.5,-4534.8,261.008
1777.5,-4542,259.738
1777.5,-4542,259.738
1784.88,-4555.2,257.162
1791.56,-4562.4,255.869
1791.56,-4570.8,254.579
1791.56,-4570.8,254.579
1798.07,-4578,253.286
1798.07,-4585.2,251.976
1805.27,-4592.4,250.648
1811.34,-4606.8,247.968
1811.34,-4614,246.629
1817.4,-4622.4,245.293
1824.87,-4629.6,243.951
1824.87,-4636.8,242.593
1824.87,-4636.8,242.593
1831.73,-4650,239.858
1831.73,-4650,239.858
1837.62,-4664.4,237.138
1843.68,-4671.6,235.778
1843.68,-4678.8,234.403
1848.6,-4686,233.03
1848.6,-4686,233.03
1854.05,-4701.6,230.288
1854.05,-4708.8,228.928
1860.38,-4716,227.572
1860.38,-4723.2,226.21
1860.38,-4723.2,226.21
1866.8,-4737.6,223.497
1872.86,-4744.8,222.153
1872.86,-4744.8,222.153
1880.33,-4759.2,219.48
1880.33,-4759.2,219.48
1887.01,-4773.6,216.816
1887.01,-4780.8,215.507
1893.34,-4788,214.212
1893.34,-4788,214.212
1893.34,-4795.2,212.927
1900.11,-4808.4,210.358
1905.91,-4815.6,209.076
1905.91,-4822.8,207.809
1905.91,-4822.8,207.809
1912.32,-4837.2,205.301
1918.48,-4844.4,204.047
1918.48,-4851.6,202.79
1924.1,-4858.8,201.525
1924.1,-4866,200.267
1924.1,-4866,200.267
1929.11,-4880.4,197.76
1929.11,-4880.4,197.76
1934.65,-4887.6,196.496
1934.65,-4894.8,195.23
1939.66,-4909.2,192.689
1944.05,-4916.4,191.423
1944.05,-4916.4,191.423
1949.94,-4930.8,188.888
1949.94,-4938,187.599
1956.01,-4945.2,186.298
1956.01,-4945.2,186.298
1962.16,-4959.6,183.678
1962.16,-4966.8,182.366
