lat,vert,heading
473.29,2196,38.0933
473.29,2203.2,39.3951
476.98,2210.4,40.6753
476.98,2210.4,40.6753
480.41,2223.6,43.2921
480.41,2230.8,44.6089
480.41,2230.8,44.6089
483.66,2239.2,45.9324
487.35,2254.8,48.5154
487.35,2260.8,49.8177
489.11,2268,51.1176
489.11,2275.2,52.4197
490.16,2282.4,53.7574
490.16,2289.6,55.0925
492.63,2296.8,56.3754
492.63,2305.2,57.659
492.63,2305.2,57.659
495.17,2319.6,60.2904
495.17,2319.6,60.2904
497.37,2326.8,61.6151
500.36,2342.4,64.2371
500.36,2349.6,65.5373
500.36,2349.6,65.5373
502.03,2364,68.1519
505.63,2370,69.4506
505.63,2370,69.4506
508.45,2383.2,72.0466
508.45,2383.2,72.0466
508.45,2391.6,73.3624
509.94,2398.8,74.682
513.9,2413.2,77.2915
513.9,2419.2,78.6222
516,2427.6,79.9436
516,2436,81.2725
518.64,2443.2,82.5909
518.64,2443.2,82.5909
521.89,2456.4,85.2392
521.89,2463.6,86.5642
524.35,2472,87.8812
524.35,2479.2,89.2063
527.43,2486.4,90.536
527.43,2492.4,91.86
530.24,2499.6,93.1759
530.24,2499.6,93.1759
533.49,2514,95.8162
533.49,2514,95.8162
536.92,2529.6,98.4714
536.92,2535.6,99.7822
540.88,2542.8,101.115
540.88,2550,102.447
544.22,2557.2,103.765
544.22,2564.4,105.109
547.73,2571.6,106.46
547.73,2578.8,107.789
547.73,2578.8,107.789
551.34,2592,110.444
555.12,2599.2,111.763
555.12,2606.4,113.095
555.12,2606.4,113.095
558.72,2613.6,114.417
558.72,2620.8,115.72
562.59,2634,118.364
562.59,2634,118.364
565.57,2647.2,121.004
569.27,2655.6,122.335
569.27,2655.6,122.335
572.87,2668.8,124.958
572.87,2676,126.292
575.15,2683.2,127.606
575.15,2690.4,128.902
575.15,2690.4,128.902
577.53,2698.8,130.223
580.16,2712,132.828
580.16,2712,132.828
580.16,2718,134.139
582.1,2733.6,136.749
585.61,2740.8,138.056
585.61,2749.2,139.37
585.61,2749.2,139.37
589.48,2755.2,140.685
592.91,2769.6,143.355
596.95,2778,144.671
596.95,2778,144.671
600.91,2793.6,147.331
600.91,2793.6,147.331
600.91,2800.8,148.66
605.48,2815.2,151.327
605.48,2815.2,151.327
609.52,2822.4,152.649
613.3,2838,155.305
613.3,2845.2,156.631
618.92,2851.2,157.962
618.92,2858.4,159.286
618.92,2858.4,159.286
622.53,2874,161.987
622.53,2874,161.987
627.1,2880,163.331
627.1,2887.2,164.679
631.14,2894.4,166.03
631.14,2901.6,167.37
635.45,2916,170.099
640.37,2923.2,171.459
640.37,2923.2,171.459
640.37,2929.2,172.81
644.24,2936.4,174.155
648.54,2950.8,176.842
648.54,2958,178.19
648.54,2958,178.19
652.67,2971.2,180.889
656.28,2980.8,182.233
656.28,2980.8,182.233
659.53,2996.4,184.922
659.53,2996.4,184.922
659.53,3002.4,186.242
662.61,3015.6,188.888
664.98,3022.8,190.213
664.98,3031.2,191.53
664.98,3031.2,191.53
667.35,3038.4,192.84
669.2,3051.6,195.457
669.2,3057.6,196.778
669.2,3057.6,196.778
672.45,3073.2,199.408
675.44,3080.4,200.712
675.44,3087.6,202.024
679.74,3096,203.354
679.74,3096,203.354
679.74,3103.2,204.696
683.17,3117.6,207.35
686.86,3124.8,208.702
686.86,3132,210.052
690.73,3140.4,211.409
690.73,3147.6,212.761
690.73,3147.6,212.761
694.77,3162,215.445
694.77,3162,215.445
698.64,3170.4,216.789
698.64,3177.6,218.129
702.42,3192,220.847
706.64,3199.2,222.185
706.64,3206.4,223.524
706.64,3206.4,223.524
710.59,3214.8,224.85
714.11,3229.2,227.519
714.11,3229.2,227.519
714.11,3236.4,228.839
717.8,3249.6,231.478
721.14,3256.8,232.796
721.14,3265.2,234.085
721.14,3265.2,234.085
725.01,3272.4,235.387
729.23,3285.6,237.999
729.23,3292.8,239.302
732.39,3300,240.595
732.39,3300,240.595
732.39,3307.2,241.874
736.96,3314.4,243.139
740.74,3327.6,245.698
740.74,3327.6,245.698
744.78,3340.8,248.233
744.78,3348,249.495
744.78,3348,249.495
749,3362.4,251.993
749,3362.4,251.993
753.22,3369.6,253.246
753.22,3376.8,254.517
757.79,3384,255.782
760.43,3398.4,258.288
760.43,3405.6,259.539
764.56,3412.8,260.82
764.56,3412.8,260.82
764.56,3420,262.118
768.25,3434.4,264.665
768.25,3434.4,264.665
773.35,3448.8,267.193
773.35,3448.8,267.193
777.22,3456,268.493
777.22,3463.2,269.802
782.05,3477.6,272.39
786.71,3486,273.681
786.71,3492,274.977
786.71,3492,274.977
790.84,3506.4,277.61
794.97,3513.6,278.939
794.97,3513.6,278.939
794.97,3520.8,280.238
800.15,3535.2,282.865
