lat,vert,heading
75.58,576,97.9465
75.58,584.4,99.3736
77.96,598.8,102.224
81.65,607.2,103.662
81.65,615.6,105.102
81.65,615.6,105.102
83.93,622.8,106.555
83.93,631.2,108.005
87.27,645.6,110.872
89.56,652.8,112.306
89.56,652.8,112.306
92.63,668.4,115.143
95.62,675.6,116.56
95.62,675.6,116.56
95.62,682.8,117.965
98.08,697.2,120.74
101.51,703.2,122.099
101.51,710.4,123.454
104.23,717.6,124.794
104.23,717.6,124.794
107.14,730.8,127.445
107.14,738,128.746
110.04,745.2,130.049
110.04,745.2,130.049
113.2,758.4,132.64
113.2,764.4,133.912
113.2,764.4,133.912
116.72,778.8,136.433
116.72,778.8,136.433
119.53,793.2,138.998
122.87,799.2,140.272
122.87,805.2,141.531
125.77,812.4,142.807
125.77,819.6,144.08
125.77,819.6,144.08
129.37,826.8,145.342
131.92,841.2,147.934
131.92,848.4,149.211
134.73,855.6,150.499
134.73,862.8,151.792
138.69,871.2,153.075
138.69,871.2,153.075
141.59,886.8,155.719
141.59,894,157.017
144.84,900,158.348
144.84,908.4,159.693
149.32,916.8,160.992
149.32,924,162.316
149.32,924,162.316
152.05,931.2,163.653
155.21,944.4,166.322
155.21,952.8,167.66
155.21,952.8,167.66
159.61,961.2,168.957
159.61,969.6,170.288
162.77,975.6,171.625
165.58,988.8,174.291
165.58,996,175.61
165.58,996,175.61
169.19,1004.4,176.91
171.91,1018.8,179.575
171.91,1024.8,180.891
174.64,1030.8,182.243
174.64,1030.8,182.243
174.64,1038,183.574
176.83,1045.2,184.88
179.12,1060.8,187.562
179.12,1066.8,188.9
179.12,1066.8,188.9
181.93,1084.8,191.604
184.39,1093.2,192.938
184.39,1100.4,194.288
186.76,1107.6,195.657
186.76,1114.8,197.015
186.76,1114.8,197.015
189.4,1129.2,199.755
189.4,1129.2,199.755
192.04,1143.6,202.473
192.04,1143.6,202.473
194.67,1158,205.219
194.67,1158,205.219
197.22,1165.2,206.592
200.12,1180.8,209.332
200.12,1188,210.697
202.5,1194,212.069
202.5,1201.2,213.419
205.22,1208.4,214.765
205.22,1215.6,216.114
205.22,1215.6,216.114
207.95,1222.8,217.445
210.49,1237.2,220.137
210.49,1237.2,220.137
210.49,1244.4,221.458
213.13,1258.8,225.391
216.56,1266,226.691
216.56,1273.2,227.99
216.56,1273.2,227.99
219.9,1279.2,229.271
219.9,1285.2,230.545
222.45,1299.6,233.09
225.44,1306.8,234.354
225.44,1306.8,234.354
228.69,1321.2,236.893
228.69,1321.2,236.893
231.41,1334.4,239.451
231.41,1334.4,239.451
235.19,1350,241.989
235.19,1350,241.989
235.19,1357.2,243.271
238.8,1371.6,245.844
242.05,1377.6,247.14
242.05,1386,248.452
245.65,1393.2,249.766
245.65,1401.6,251.109
247.85,1408.8,252.462
247.85,1408.8,252.462
251.54,1423.2,255.133
251.54,1430.4,256.488
253.91,1438.8,257.83
253.91,1438.8,257.83
253.91,1447.2,259.168
257.25,1461.6,261.864
260.59,1468.8,263.204
260.59,1468.8,263.204
260.59,1476,264.537
263.32,1491.6,267.197
267.1,1498.8,268.567
267.1,1498.8,268.567
269.47,1510.8,271.222
269.47,1518,272.552
272.72,1525.2,273.867
272.72,1533.6,275.193
272.72,1533.6,275.193
275.53,1546.8,277.865
278.52,1554,279.181
278.52,1560,280.506
278.52,1560,280.506
282.13,1574.4,283.109
285.73,1581.6,284.439
285.73,1587.6,285.734
288.63,1594.8,287.026
288.63,1600.8,288.333
288.63,1600.8,288.333
292.15,1615.2,290.875
292.15,1615.2,290.875
296.01,1622.4,292.19
299.53,1635.6,294.824
299.53,1635.6,294.824
302.87,1650,297.453
302.87,1658.4,298.761
302.87,1658.4,298.761
307.7,1665.6,300.092
310.51,1678.8,302.753
310.51,1678.8,302.753
310.51,1686,304.077
312.62,1702.8,306.707
312.62,1702.8,306.707
315.44,1710,308.048
317.9,1724.4,310.756
317.9,1724.4,310.756
322.29,1738.8,313.412
322.29,1738.8,313.412
325.9,1753.2,316.111
325.9,1760.4,317.461
329.5,1767.6,318.808
329.5,1767.6,318.808
329.5,1774.8,320.173
333.1,1782,321.535
336.18,1797.6,324.246
336.18,1804.8,325.601
340.92,1812,326.954
340.92,1812,326.954
343.39,1826.4,329.661
343.39,1826.4,329.661
343.39,1834.8,331.019
347.08,1849.2,333.723
350.59,1856.4,335.054
350.59,1856.4,335.054
354.55,1870.8,337.749
354.55,1870.8,337.749
357.27,1885.2,340.4
357.27,1892.4,341.724
357.27,1892.4,341.724
360.61,1906.8,344.34
364.13,1914,345.641
364.13,1914,345.641
367.82,1928.4,348.249
367.82,1935.6,349.561
371.69,1941.6,350.871
371.69,1941.6,350.871
371.69,1947.6,352.16
374.85,1954.8,353.436
374.85,1963.2,354.725
378.98,1971.6,356.017
382.41,1983.6,358.626
382.41,1983.6,358.626
384.96,1998,1.18637
384.96,2005.2,2.46626
384.96,2005.2,2.46626
387.86,2012.4,3.74779
390.32,2026.8,6.3527
390.32,2032.8,7.65763
392.87,2040,8.93958
392.87,2040,8.93958
397.09,2055.6,11.5486
397.09,2055.6,11.5486
397.09,2062.8,12.8539
399.2,2070,14.1607
401.31,2082,16.771
401.31,2090.4,18.0739
401.31,2090.4,18.0739
402.36,2097.6,19.3753
402.36,2106,20.6644
405.44,2110.8,21.969
405.44,2118,23.2823
407.98,2125.2,24.5808
407.98,2132.4,25.8788
412.73,2140.8,27.1847
416.95,2154,29.7584
416.95,2161.2,31.0552
416.95,2161.2,31.0552
420.38,2175.6,33.6045
420.38,2175.6,33.6045
425.3,2190,36.1905
428.2,2197.2,37.4735
428.2,2197.2,37.4735
428.2,2203.2,38.7714
431.8,2217.6,41.3554
431.8,2217.6,41.3554
435.32,2236.8,44.003
438.75,2244,45.3453
438.75,2251.2,46.7067
443.14,2258.4,48.0877
443.14,2266.8,49.4681
446.83,2274,50.8578
446.83,2282.4,52.2639
446.83,2282.4,52.2639
451.32,2289.6,53.6776
451.32,2296.8,55.1113
454.74,2304,56.5309
454.74,2311.2,57.9387
458.52,2326.8,60.8132
463.18,2334,62.2525
463.18,2341.2,63.6742
466.96,2348.4,65.0887
466.96,2355.6,66.4888
471.27,2362.8,67.8897
471.27,2370,69.2889
475.31,2377.2,70.6925
475.31,2384.4,72.067
475.31,2384.4,72.067
478.74,2391.6,73.4127
478.74,2398.8,74.7529
482.78,2406,76.0953
485.33,2419.2,78.7472
485.33,2425.2,80.0404
485.33,2425.2,80.0404
487.09,2432.4,81.317
489.37,2446.8,83.8157
489.37,2446.8,83.8157
491.22,2458.8,86.3026
491.22,2458.8,86.3026
491.22,2464.8,87.5534
493.85,2478,89.9906
497.55,2485.2,91.1996
497.55,2492.4,92.4307
501.24,2499.6,93.6563
501.24,2505.6,94.8975
504.93,2512.8,96.1502
508.97,2520,97.3862
508.97,2520,97.3862
508.97,2527.2,98.6096
512.05,2542.8,101.149
512.05,2542.8,101.149
515.83,2550,102.425
518.9,2564.4,105.013
518.9,2571.6,106.334
522.86,2580,107.655
522.86,2580,107.655
526.55,2595.6,110.356
526.55,2602.8,111.708
530.68,2610,113.077
530.68,2618.4,114.457
530.68,2618.4,114.457
533.93,2626.8,115.836
533.93,2634,117.202
537.36,2648.4,119.954
541.23,2655.6,121.332
541.23,2655.6,121.332
545.09,2670,124.082
545.09,2670,124.082
545.09,2677.2,125.448
549.05,2685.6,126.816
553.44,2700,129.529
553.44,2707.2,130.878
553.44,2707.2,130.878
557.93,2713.2,132.224
561.09,2728.8,134.934
561.09,2736,136.269
565.92,2742,137.611
565.92,2749.2,138.917
570.85,2756.4,140.238
570.85,2756.4,140.238
570.85,2764.8,141.575
574.71,2770.8,142.91
574.71,2776.8,144.236
579.02,2792.4,146.836
582.62,2799.6,148.173
582.62,2806.8,149.513
586.84,2812.8,150.841
586.84,2812.8,150.841
586.84,2820,152.162
591.06,2835.6,154.769
595.98,2842.8,156.082
595.98,2850,157.41
595.98,2850,157.41
600.55,2856,158.735
604.68,2870.4,161.372
604.68,2870.4,161.372
609.43,2886,163.955
609.43,2893.2,165.271
613.3,2898,166.563
613.3,2898,166.563
613.3,2905.2,167.864
617.6,2919.6,170.41
617.6,2919.6,170.41
623.14,2926.8,171.671
623.14,2934,172.941
626.66,2940,174.193
626.66,2946,175.453
630.17,2960.4,177.981
634.74,2967.6,179.223
634.74,2974.8,180.509
637.47,2982,181.79
637.47,2982,181.79
637.47,2989.2,183.076
641.69,2996.4,184.383
645.03,3010.8,187.002
645.03,3019.2,188.316
645.03,3019.2,188.316
648.72,3033.6,190.999
648.72,3033.6,190.999
652.94,3042,192.355
652.94,3049.2,193.706
656.45,3064.8,196.443
660.93,3072,197.838
660.93,3079.2,199.246
665.24,3087.6,200.653
665.24,3094.8,202.07
669.64,3103.2,203.47
669.64,3103.2,203.47
669.64,3111.6,204.885
673.33,3126,207.718
676.67,3133.2,209.116
676.67,3140.4,210.497
680.8,3147.6,211.882
680.8,3154.8,213.279
680.8,3154.8,213.279
684.66,3168,216.016
688.18,3175.2,217.355
688.18,3182.4,218.686
692.22,3189.6,220.019
692.22,3196.8,221.345
696.09,3202.8,222.65
696.09,3210,223.949
696.09,3210,223.949
700.66,3216,225.252
704.88,3230.4,227.798
704.88,3237.6,229.085
709.89,3244.8,230.366
709.89,3250.8,231.631
713.84,3256.8,232.904
713.84,3265.2,234.156
713.84,3265.2,234.156
717.71,3279.6,236.703
717.71,3279.6,236.703
721.05,3292.8,239.229
724.65,3298.8,240.5
724.65,3307.2,241.767
724.65,3307.2,241.767
729.14,3322.8,244.296
732.92,3330,245.562
732.92,3336,246.826
732.92,3336,246.826
735.99,3349.2,249.36
735.99,3349.2,249.36
740.48,3366,251.909
740.48,3366,251.909
743.11,3380.4,254.52
743.11,3380.4,254.52
746.54,3394.8,257.137
750.14,3402,258.439
750.14,3402,258.439
750.14,3410.4,259.732
754.27,3428.4,262.403
759.11,3435.6,263.724
759.11,3441.6,265.05
762.98,3450,266.375
762.98,3457.2,267.698
766.4,3465.6,269.054
766.4,3465.6,269.054
766.4,3471.6,270.413
770.18,3486,273.099
774.14,3493.2,274.452
774.14,3493.2,274.452
777.92,3507.6,277.151
777.92,3507.6,277.151
781.96,3522,279.861
781.96,3529.2,281.204
786.27,3535.2,282.53
