lat,vert,heading
28.65,615.6,105.321
30.15,622.8,106.78
30.15,630,108.254
30.15,630,108.254
31.29,645.6,111.107
32.7,652.8,112.511
32.7,658.8,113.892
32.7,658.8,113.892
33.93,673.2,116.615
34.98,680.4,117.951
34.98,680.4,117.951
34.98,687.6,119.268
35.6,694.8,120.522
37.18,708,122.995
37.18,708,122.995
38.41,721.2,125.448
38.41,721.2,125.448
40.26,734.4,127.826
40.26,734.4,127.826
41.57,739.2,128.981
43.07,753.6,131.305
43.07,753.6,131.305
43.07,760.8,132.491
44.56,772.8,134.818
44.56,772.8,134.818
45.79,780,136.006
45.79,787.2,137.19
48.69,801.6,139.598
48.69,801.6,139.598
49.57,814.8,142.066
49.57,814.8,142.066
51.59,828,144.63
53.18,835.2,145.917
53.18,843.6,147.252
55.55,852,148.6
55.55,859.2,149.947
55.55,859.2,149.947
58.1,874.8,152.721
58.1,874.8,152.721
59.15,882,154.104
61.7,898.8,156.957
61.7,907.2,158.394
63.37,914.4,159.824
63.37,921.6,161.231
67.06,928.8,162.633
67.06,936,164.054
67.06,936,164.054
69.87,951.6,166.917
69.87,951.6,166.917
71.37,967.2,169.767
73.57,974.4,171.172
73.57,981.6,172.58
76.03,988.8,173.951
76.03,996,175.304
78.14,1003.2,176.662
78.14,1010.4,178.005
78.14,1010.4,178.005
81.04,1017.6,179.33
82.71,1032,182.02
82.71,1039.2,183.344
84.99,1046.4,184.649
84.99,1053.6,185.931
87.1,1060.8,187.203
87.1,1060.8,187.203
89.3,1077.6,189.802
89.3,1084.8,191.08
89.3,1084.8,191.08
91.5,1099.2,193.571
93.43,1106.4,194.814
93.43,1106.4,194.814
93.43,1113.6,196.077
95.89,1126.8,198.604
95.89,1126.8,198.604
97.21,1140,201.101
99.32,1148.4,202.327
99.32,1154.4,203.567
101.34,1161.6,204.822
101.34,1168.8,206.075
101.34,1168.8,206.075
102.75,1180.8,208.566
105.56,1188,209.786
105.56,1195.2,211.029
106.88,1202.4,212.293
106.88,1209.6,213.541
109.07,1215.6,214.811
109.07,1222.8,216.088
109.07,1222.8,216.088
111.45,1231.2,217.329
111.45,1238.4,218.587
113.91,1252.8,221.133
115.93,1260,222.431
115.93,1267.2,223.724
115.93,1267.2,223.724
118.21,1282.8,226.309
120.76,1291.2,227.62
120.76,1297.2,228.926
123.31,1304.4,230.25
123.31,1310.4,231.573
123.31,1310.4,231.573
125.6,1317.6,232.89
127.62,1334.4,235.549
127.62,1340.4,236.87
127.62,1340.4,236.87
130.17,1354.8,239.554
132.1,1360.8,240.875
132.1,1369.2,242.2
133.86,1377.6,243.54
133.86,1377.6,243.54
135.97,1392,246.211
135.97,1392,246.211
135.97,1398,247.554
137.02,1405.2,248.885
138.78,1420.8,251.597
138.78,1428,252.949
141.42,1434,254.291
141.42,1440,255.65
143.18,1448.4,256.998
143.18,1456.8,258.355
146.25,1464,259.741
146.25,1471.2,261.096
146.25,1471.2,261.096
148.8,1483.2,263.798
152.76,1491.6,265.137
152.76,1500,266.475
152.76,1500,266.475
156.18,1508.4,267.834
156.18,1514.4,269.183
158.64,1527.6,271.886
160.31,1534.8,273.229
160.31,1534.8,273.229
163.13,1550.4,275.916
163.13,1557.6,277.252
163.13,1557.6,277.252
165.59,1570.8,279.952
165.59,1570.8,279.952
168.66,1578,281.262
168.66,1586.4,282.585
171.3,1600.8,285.236
174.11,1608,286.545
174.11,1614,287.852
176.84,1622.4,289.138
176.84,1629.6,290.416
180.53,1638,291.703
180.53,1638,291.703
183.69,1651.2,294.254
183.69,1657.2,295.524
183.69,1657.2,295.524
187.56,1663.2,296.767
187.56,1670.4,298.014
190.46,1686,300.562
193.45,1692,301.825
193.45,1692,301.825
197.23,1706.4,304.343
197.23,1714.8,305.58
200.3,1722,306.841
200.3,1728,308.118
204.17,1735.2,309.393
204.17,1742.4,310.687
207.42,1749.6,311.972
207.42,1756.8,313.236
207.42,1756.8,313.236
210.94,1764,314.519
214.63,1778.4,317.142
214.63,1785.6,318.463
214.63,1785.6,318.463
217.97,1800,321.099
220.43,1807.2,322.428
220.43,1807.2,322.428
220.43,1814.4,323.777
222.54,1827.6,326.488
225.18,1834.8,327.859
225.18,1842,329.203
225.18,1842,329.203
226.06,1849.2,330.544
229.22,1863.6,333.282
229.22,1870.8,334.658
232.03,1878,336.025
232.03,1885.2,337.398
234.32,1892.4,338.773
234.32,1899.6,340.168
237.66,1908,341.557
237.66,1914,342.916
240.21,1921.2,344.284
240.21,1921.2,344.284
240.21,1928.4,345.652
244.16,1936.8,347.01
246.45,1951.2,349.75
246.45,1957.2,351.096
249.87,1965.6,352.433
249.87,1972.8,353.75
253.21,1980,355.091
253.21,1987.2,356.449
253.21,1987.2,356.449
255.5,1994.4,357.766
258.93,2008.8,0.388029
258.93,2008.8,0.388029
258.93,2017.2,1.68691
261.83,2024.4,2.98165
261.83,2031.6,4.28977
264.38,2044.8,6.8704
267.72,2052,8.16481
267.72,2052,8.16481
270.88,2067.6,10.68
270.88,2074.8,11.9569
274.57,2080.8,13.2371
274.57,2088,14.4951
277.12,2095.2,15.7511
277.12,2102.4,17.0057
280.11,2109.6,18.2465
280.11,2116.8,19.507
283.36,2124,20.7657
283.36,2131.2,22.0191
283.36,2131.2,22.0191
285.82,2138.4,23.2797
289.6,2151.6,25.7743
289.6,2151.6,25.7743
292.59,2167.2,28.2916
292.59,2173.2,29.5508
292.59,2173.2,29.5508
295.4,2186.4,32.097
298.83,2194.8,33.3412
298.83,2203.2,34.6105
298.83,2203.2,34.6105
301.82,2216.4,37.166
304.37,2222.4,38.4526
304.37,2222.4,38.4526
304.37,2229.6,39.7307
307.97,2246.4,42.2631
307.97,2246.4,42.2631
310.34,2252.4,43.5562
310.34,2259.6,44.8442
312.72,2274,47.4396
312.72,2274,47.4396
314.91,2289.6,50.0233
314.91,2289.6,50.0233
316.76,2296.8,51.3076
317.64,2313.6,53.9111
317.64,2322,55.21
317.64,2322,55.21
318.87,2335.2,57.8071
319.92,2342.4,59.1171
319.92,2342.4,59.1171
319.92,2349.6,60.4116
321.15,2364,63.0423
323.35,2371.2,64.3286
323.35,2371.2,64.3286
324.93,2385.6,66.9593
324.93,2385.6,66.9593
324.93,2392.8,68.2592
326.78,2407.2,70.8735
329.94,2414.4,72.1664
329.94,2420.4,73.4683
332.58,2428.8,74.7842
332.58,2436,76.0847
334.78,2442,77.3931
334.78,2442,77.3931
336.1,2456.4,80.0048
336.1,2456.4,80.0048
338.03,2472,82.6861
338.03,2479.2,84.0257
339.35,2486.4,85.3738
339.35,2493.6,86.7459
339.35,2493.6,86.7459
340.75,2502,88.0888
341.81,2516.4,90.8211
341.81,2516.4,90.8211
342.69,2530.8,93.5677
342.69,2530.8,93.5677
343.21,2546.4,96.3067
343.21,2554.8,97.6804
343.74,2560.8,99.069
343.74,2568,100.438
343.74,2568,100.438
345.5,2576.4,101.802
345.68,2592,104.488
345.68,2599.2,105.834
346.91,2605.2,107.171
346.91,2605.2,107.171
348.49,2618.4,109.804
350.42,2625.6,111.077
350.42,2632.8,112.357
351.83,2640,113.65
351.83,2640,113.65
354.03,2653.2,116.21
354.03,2660.4,117.484
357.28,2666.4,118.731
357.28,2666.4,118.731
360.62,2680.8,121.175
360.62,2688,122.434
363.17,2695.2,123.672
363.17,2695.2,123.672
365.19,2707.2,126.159
365.19,2715.6,127.383
365.19,2715.6,127.383
367.03,2728.8,129.85
367.03,2728.8,129.85
369.23,2736,131.1
371.87,2750.4,133.611
371.87,2757.6,134.864
371.87,2757.6,134.864
374.33,2772,137.411
374.33,2772,137.411
376.61,2778,138.71
376.61,2785.2,140.019
379.25,2799.6,142.676
379.25,2799.6,142.676
383.03,2806.8,143.997
383.03,2814,145.331
385.4,2829.6,148.08
385.4,2829.6,148.08
388.13,2844,150.865
391.03,2851.2,152.257
391.03,2858.4,153.656
393.31,2865.6,155.096
393.31,2865.6,155.096
395.25,2882.4,157.917
395.25,2889.6,159.311
398.23,2896.8,162.097
398.23,2896.8,162.097
400.08,2911.2,164.894
400.08,2918.4,166.275
402.45,2926.8,167.638
402.45,2926.8,167.638
406.23,2942.4,170.332
406.23,2949.6,171.696
406.23,2949.6,171.696
409.84,2962.8,174.378
409.84,2962.8,174.378
412.12,2978.4,176.983
412.12,2978.4,176.983
414.85,2985.6,178.278
414.85,2992.8,179.599
417.48,3007.2,182.188
420.03,3014.4,183.46
420.03,3014.4,183.46
420.03,3021.6,184.707
423.2,3028.8,185.965
423.2,3036,187.262
426.27,3049.2,189.804
429.52,3055.2,191.051
429.52,3062.4,192.312
432.42,3069.6,193.574
432.42,3076.8,194.853
432.42,3076.8,194.853
435.41,3084,196.138
438.75,3097.2,198.675
438.75,3103.2,199.935
442.09,3110.4,201.204
442.09,3110.4,201.204
445.17,3126,203.767
445.17,3133.2,205.054
445.17,3133.2,205.054
447.1,3146.4,207.583
451.06,3153.6,208.831
451.06,3160.8,210.116
451.06,3160.8,210.116
454.22,3175.2,212.669
456.77,3182.4,213.951
456.77,3189.6,215.22
459.76,3198,216.482
459.76,3206.4,217.77
462.83,3212.4,219.064
462.83,3219.6,220.365
465.65,3226.8,221.686
465.65,3234,222.978
465.65,3234,222.978
469.25,3249.6,225.596
472.59,3256.8,226.901
472.59,3256.8,226.901
472.59,3264,228.221
475.84,3278.4,230.842
479.36,3285.6,232.155
479.36,3294,233.48
482.08,3300,234.787
482.08,3300,234.787
485.69,3314.4,237.419
485.69,3321.6,238.733
489.11,3327.6,240.052
489.11,3327.6,240.052
489.11,3334.8,241.386
492.45,3342,242.704
495,3355.2,245.331
495,3355.2,245.331
496.23,3369.6,247.974
496.23,3369.6,247.974
499.13,3385.2,250.652
499.13,3392.4,251.983
501.51,3398.4,253.319
501.51,3405.6,254.651
506.25,3412.8,255.964
506.25,3421.2,257.312
506.25,3421.2,257.312
510.21,3435.6,259.993
510.21,3435.6,259.993
512.58,3450,262.672
512.58,3450,262.672
516.71,3464.4,265.324
520.93,3472.8,266.652
520.93,3478.8,267.977
524.27,3486,269.325
524.27,3492,270.653
527.7,3499.2,271.96
527.7,3499.2,271.96
527.7,3507.6,273.295
530.86,3522,275.957
530.86,3522,275.957
534.55,3535.2,278.623
