lat,vert,heading
-680.01,1994.4,358.53
-680.01,1994.4,358.53
-685.89,2008.8,1.1665
-685.89,2008.8,1.1665
-692.49,2024.4,3.81143
-692.49,2031.6,5.13204
-698.46,2038.8,6.45361
-698.46,2044.8,7.76709
-698.46,2044.8,7.76709
-704.88,2059.2,10.3815
-710.94,2067.6,11.6821
-710.94,2067.6,11.6821
-716.66,2080.8,14.2609
-716.66,2086.8,15.5414
-721.84,2094,16.8167
-721.84,2101.2,18.0881
-727.82,2109.6,19.3516
-727.82,2109.6,19.3516
-733.79,2124,21.9011
-733.79,2124,21.9011
-739.16,2138.4,24.4686
-739.16,2145.6,25.7702
-739.16,2145.6,25.7702
-744.69,2160,28.3779
-749.97,2167.2,29.6947
-749.97,2167.2,29.6947
-755.5,2181.6,32.3257
-755.5,2190,33.6453
-761.13,2197.2,34.9611
-761.13,2204.4,36.2776
-767.11,2211.6,37.6053
-767.11,2218.8,38.9325
-767.11,2218.8,38.9325
-773.35,2226,40.2619
-773.35,2233.2,41.5996
-779.5,2241.6,42.9271
-779.5,2248.8,44.246
-785.04,2262,46.8857
-785.04,2262,46.8857
-792.33,2277.6,49.5428
-792.33,2277.6,49.5428
-799.1,2293.2,52.2008
-799.1,2293.2,52.2008
-805.25,2306.4,54.8339
-811.05,2313.6,56.1305
-811.05,2319.6,57.4245
-817.64,2326.8,58.7141
-817.64,2334,60.001
-817.64,2334,60.001
-823.53,2341.2,61.2905
-823.53,2348.4,62.5783
-829.24,2361.6,65.1179
-835.92,2368.8,66.3577
-835.92,2368.8,66.3577
-841.9,2382,68.8521
-841.9,2382,68.8521
-846.38,2396.4,71.3884
-846.38,2396.4,71.3884
-846.38,2403.6,72.6788
-851.92,2412,73.9669
-851.92,2419.2,75.2435
-858.42,2433.6,77.808
-865.19,2440.8,79.0938
-865.19,2440.8,79.0938
-871.52,2455.2,81.7007
-871.52,2455.2,81.7007
-871.52,2462.4,83.0043
-877.41,2469.6,84.3093
-883.82,2485.2,86.9192
-883.82,2485.2,86.9192
-890.77,2500.8,89.5583
-890.77,2508,90.8849
-896.92,2514,92.2137
-896.92,2514,92.2137
-902.81,2528.4,94.88
-902.81,2536.8,96.2198
-902.81,2536.8,96.2198
-908.43,2552.4,98.9058
-913.71,2559.6,100.251
-913.71,2559.6,100.251
-913.71,2566.8,101.588
-919.16,2581.2,104.245
-919.16,2581.2,104.245
-924.25,2595.6,106.898
-929.18,2602.8,108.225
-929.18,2610,109.542
-929.18,2610,109.542
-934.62,2625.6,112.152
-939.46,2632.8,113.456
-939.46,2640,114.755
-944.47,2647.2,116.056
-944.47,2654.4,117.35
-949.21,2661.6,118.635
-949.21,2661.6,118.635
-954.14,2676,121.202
-954.14,2683.2,122.484
-959.23,2690.4,123.771
-959.23,2696.4,125.061
-964.6,2703.6,126.341
-964.6,2710.8,127.619
-971.01,2719.2,128.893
-971.01,2726.4,130.161
-976.55,2733.6,131.439
-976.55,2733.6,131.439
-976.55,2740.8,132.724
-982.35,2754,135.282
-988.15,2762.4,136.567
-988.15,2769.6,137.853
-988.15,2769.6,137.853
-993.51,2776.8,139.153
-993.51,2784,140.463
-998.26,2791.2,141.77
-1003.09,2805.6,144.394
-1003.09,2812.8,145.715
-1007.49,2818.8,147.03
-1007.49,2818.8,147.03
-1012.41,2833.2,149.637
-1012.41,2840.4,150.916
-1017.24,2847.6,152.196
-1017.24,2854.8,153.471
-1021.55,2862,154.745
-1021.55,2869.2,156.024
-1025.68,2876.4,157.304
-1025.68,2883.6,158.586
-1030.51,2890.8,159.869
-1030.51,2890.8,159.869
-1035.44,2905.2,162.437
-1035.44,2905.2,162.437
-1035.44,2912.4,163.723
-1040.62,2925.6,166.288
-1046.51,2932.8,167.574
-1046.51,2940,168.861
-1052.75,2947.2,170.151
-1052.75,2954.4,171.449
-1058.64,2961.6,172.751
-1058.64,2961.6,172.751
-1058.64,2968.8,174.056
-1064.7,2984.4,176.672
-1071.38,2990.4,177.98
-1071.38,2997.6,179.296
-1071.38,2997.6,179.296
-1077.45,3004.8,180.621
-1077.45,3012,181.949
-1083.07,3019.2,183.282
-1088.43,3034.8,185.957
-1088.43,3034.8,185.957
-1093.18,3048,188.644
-1093.18,3048,188.644
-1093.18,3055.2,189.981
-1098.45,3070.8,192.644
-1103.81,3078,193.974
-1103.81,3085.2,195.304
-1103.81,3085.2,195.304
-1108.82,3092.4,196.635
-1108.82,3098.4,197.965
-1114.27,3114,200.631
-1114.27,3114,200.631
-1119.46,3128.4,203.301
-1119.46,3128.4,203.301
-1124.56,3135.6,204.641
-1124.56,3142.8,205.972
-1130.97,3150,207.295
-1130.97,3157.2,208.615
-1138.36,3171.6,211.258
-1138.36,3171.6,211.258
-1144.77,3178.8,212.584
-1151.45,3193.2,215.245
-1151.45,3201.6,216.57
-1151.45,3201.6,216.57
-1158.31,3216,219.191
-1158.31,3216,219.191
-1164.99,3222,220.504
-1171.75,3236.4,223.103
-1171.75,3243.6,224.411
-1178.08,3250.8,225.714
-1178.08,3250.8,225.714
-1183.79,3265.2,228.323
-1189.51,3272.4,229.622
-1189.51,3272.4,229.622
-1195.13,3285.6,232.191
-1195.13,3292.8,233.459
-1195.13,3292.8,233.459
-1200.41,3306,235.994
-1200.41,3306,235.994
-1205.24,3320.4,238.545
-1210.78,3327.6,239.82
-1210.78,3334.8,241.084
-1216.75,3342,242.34
-1216.75,3349.2,243.603
-1222.38,3356.4,244.872
-1222.38,3363.6,246.156
-1228.18,3370.8,247.454
-1228.18,3379.2,248.744
-1234.51,3385.2,250.025
-1234.51,3392.4,251.311
-1240.57,3399.6,252.601
-1240.57,3406.8,253.898
-1246.99,3415.2,255.208
-1246.99,3422.4,256.529
-1253.49,3429.6,257.855
-1253.49,3436.8,259.182
-1259.64,3445.2,260.512
-1259.64,3445.2,260.512
-1259.64,3452.4,261.846
-1265.53,3468,264.526
-1265.53,3468,264.526
-1270.72,3482.4,267.22
-1276.43,3489.6,268.561
-1276.43,3496.8,269.897
-1281.97,3505.2,271.243
-1281.97,3505.2,271.243
-1286.71,3519.6,273.935
-1286.71,3526.8,275.282
-1291.55,3534,276.624
-1291.55,3541.2,277.955
-1296.65,3548.4,279.278
-1296.65,3555.6,280.598
-1296.65,3555.6,280.598
-1300.95,3568.8,283.237
-1305.44,3576,284.545
-1305.44,3576,284.545
-1309.92,3591.6,287.143
-1309.92,3598.8,288.445
-1314.4,3606,289.748
-1314.4,3613.2,291.058
-1319.76,3619.2,292.364
-1319.76,3626.4,293.661
-1325.39,3634.8,294.955
-1325.39,3634.8,294.955
-1325.39,3642,296.246
-1330.66,3649.2,297.541
-1335.67,3660,300.14
-1335.67,3667.2,301.437
-1341.91,3674.4,302.737
-1341.91,3682.8,304.034
-1347.54,3690,305.33
-1347.54,3697.2,306.633
-1352.19,3704.4,307.931
-1352.19,3711.6,309.224
-1357.47,3718.8,310.519
-1357.47,3726,311.815
-1357.47,3726,311.815
-1362.56,3733.2,313.111
-1362.56,3740.4,314.409
-1367.4,3754.8,316.995
-1372.85,3762,318.277
-1372.85,3769.2,319.553
-1372.85,3769.2,319.553
-1378.56,3776.4,320.825
-1378.56,3782.4,322.098
-1383.57,3788.4,323.374
-1389.28,3802.8,325.919
-1389.28,3811.2,327.174
-1389.28,3811.2,327.174
-1395.61,3817.2,328.419
-1401.94,3830.4,330.927
-1401.94,3836.4,332.189
-1408.27,3843.6,333.451
-1408.27,3850.8,334.721
-1408.27,3850.8,334.721
-1414.33,3865.2,337.262
-1414.33,3865.2,337.262
-1420.22,3879.6,339.848
-1426.72,3886.8,341.154
-1426.72,3886.8,341.154
-1432.79,3902.4,343.792
-1432.79,3909.6,345.117
-1438.59,3916.8,346.447
-1438.59,3924,347.778
-1438.59,3924,347.778
-1443.51,3939.6,350.468
-1448.26,3946.8,351.822
-1448.26,3946.8,351.822
-1448.26,3954,353.169
-1453.79,3968.4,355.865
-1459.33,3975.6,357.2
-1459.33,3984,358.537
-1459.33,3984,358.537
-1464.34,3991.2,359.87
-1464.34,3998.4,1.19452
-1469.18,4011.6,3.81883
-1474.54,4018.8,5.11806
-1474.54,4026,6.41421
-1479.9,4033.2,7.70315
-1479.9,4033.2,7.70315
-1484.47,4047.6,10.2654
-1484.47,4047.6,10.2654
-1489.48,4062,12.81
-1489.48,4062,12.81
-1489.48,4069.2,14.0901
-1495.02,4083.6,16.6483
-1495.02,4083.6,16.6483
-1501.43,4098,19.2195
-1501.43,4098,19.2195
-1507.76,4112.4,21.7878
-1507.76,4112.4,21.7878
-1514.09,4126.8,24.3855
-1520.94,4134,25.6954
-1520.94,4141.2,27.0189
-1520.94,4141.2,27.0189
-1527.18,4156.8,29.6892
-1532.81,4165.2,31.0346
-1532.81,4172.4,32.3787
-1532.81,4172.4,32.3787
-1538.26,4186.8,35.0699
-1538.26,4186.8,35.0699
-1544.5,4194,36.4108
-1550.12,4209.6,39.0889
-1550.12,4216.8,40.4258
-1550.12,4216.8,40.4258
-1554.61,4230,43.0746
-1559.97,4237.2,44.3865
-1559.97,4244.4,45.699
-1559.97,4244.4,45.699
-1565.5,4251.6,47.0096
-1570.16,4266,49.6312
-1570.16,4273.2,50.9478
-1576.05,4280.4,52.252
-1576.05,4287.6,53.5431
-1582.64,4294.8,54.822
-1582.64,4302,56.0901
-1588.53,4308,57.3668
-1588.53,4314,58.6495
-1594.07,4321.2,59.9343
-1594.07,4328.4,61.2198
-1599.78,4336.8,62.4964
-1599.78,4344,63.7528
-1599.78,4344,63.7528
-1605.93,4351.2,65.0015
-1612.17,4364.4,67.504
-1612.17,4364.4,67.504
-1612.17,4371.6,68.7693
-1618.15,4386,72.604
-1623.42,4393.2,73.8891
-1623.42,4400.4,75.1766
-1628.96,4408.8,76.472
-1628.96,4416,77.7792
-1628.96,4416,77.7792
-1634.41,4431.6,80.3952
-1634.41,4431.6,80.3952
-1639.07,4438.8,81.7068
-1639.07,4444.8,83.014
-1644.69,4452,84.3265
-1644.69,4460.4,85.647
-1649.79,4476,88.3169
-1649.79,4476,88.3169
-1653.83,4490.4,90.9791
-1658.49,4497.6,92.302
-1658.49,4504.8,93.6245
-1658.49,4504.8,93.6245
-1663.5,4519.2,96.275
-1669.04,4526.4,97.6064
-1669.04,4533.6,98.9325
-1669.04,4533.6,98.9325
-1674.84,4549.2,101.588
-1680.9,4556.4,102.914
-1680.9,4563.6,104.242
-1686.27,4570.8,105.562
-1686.27,4578,106.885
-1691.89,4585.2,108.209
-1691.89,4585.2,108.209
-1691.89,4592.4,109.529
-1697.87,4599.6,110.847
-1704.2,4614,113.482
-1704.2,4621.2,114.794
-1710.61,4628.4,116.103
-1710.61,4635.6,117.41
-1716.59,4644,118.712
-1716.59,4651.2,120.009
-1721.86,4658.4,121.303
-1721.86,4664.4,122.592
-1721.86,4664.4,122.592
-1727.22,4671.6,123.872
-1732.67,4686,126.43
-1732.67,4693.2,127.704
-1732.67,4693.2,127.704
-1737.86,4700.4,128.979
-1742.78,4713.6,131.518
-1742.78,4713.6,131.518
-1747.61,4728,134.046
-1747.61,4728,134.046
-1752.62,4742.4,136.582
-1752.62,4748.4,137.862
-1757.72,4755.6,139.149
-1757.72,4762.8,140.438
-1757.72,4762.8,140.438
-1763.17,4778.4,143.01
-1769.15,4785.6,144.308
-1769.15,4791.6,145.618
-1774.51,4798.8,146.933
-1774.51,4806,148.246
-1779.96,4813.2,149.543
-1779.96,4813.2,149.543
-1786.2,4827.6,152.101
-1786.2,4834.8,153.387
-1792.17,4842,154.683
-1792.17,4849.2,155.987
-1798.15,4856.4,157.291
-1798.15,4863.6,158.595
-1798.15,4863.6,158.595
-1803.78,4878,161.199
-1803.78,4878,161.199
-1809.31,4893.6,163.82
-1809.31,4893.6,163.82
-1814.5,4909.2,166.44
-1814.5,4909.2,166.44
-1820.3,4922.4,169.064
-1820.3,4922.4,169.064
-1825.57,4936.8,171.689
-1825.57,4936.8,171.689
-1831.2,4952.4,174.333
-1836.21,4959.6,175.652
-1836.21,4965.6,176.97
